Code,MthEnd,MthFwdReturn,MthEndMCap
CSCO,30-09-2012,-9.5459,101013.7
CVS,30-09-2012,-3.8376,61601.7
CVX,30-09-2012,-5.4215,228707
DHR,30-09-2012,-6.2013,38348.9
DIS,30-09-2012,-6.0444,93804.7
DUK,30-09-2012,1.3891,45620.3
DWDP,30-09-2012,1.1915,34691.2
EMR,30-09-2012,0.3315,35107.9
EXC,30-09-2012,0.5621,30370.1
F,30-09-2012,13.6917,37605.9
FB,30-09-2012,-2.5392,52316.9
FDX,30-09-2012,8.7095,26578.3
FOX,30-09-2012,-1.7346,58239.2
FOXA,30-09-2012,-2.3465,58239.2
GD,30-09-2012,3.7544,23325.7
GE,30-09-2012,-7.2655,240619.5
GILD,30-09-2012,1.2739,50183.2
GM,30-09-2012,12.0879,35625.5
GOOG,30-09-2012,NA,247489.8
GOOGL,30-09-2012,-9.8346,247489.8
GS,30-09-2012,7.6619,56251.8
HAL,30-09-2012,-4.1555,31255.9
HD,30-09-2012,1.673,91004.3
HON,30-09-2012,2.4937,46556
IBM,30-09-2012,-6.228,237068.6
INTC,30-09-2012,-4.5244,113343
JNJ,30-09-2012,2.7717,189987.7
JPM,30-09-2012,3.7204,153773.5
KHC,30-09-2012,NA,NA
KMI,30-09-2012,-1.2666,40236.2
KO,30-09-2012,-1.9773,170758
LLY,30-09-2012,2.5733,55015.8
LMT,30-09-2012,0.3106,30294
LOW,30-09-2012,7.6005,34490.7
MA,30-09-2012,2.1576,56343.9
MCD,30-09-2012,-5.3951,92523.6
MDLZ,30-09-2012,-1.8648,73381.7
MDT,30-09-2012,-2.9956,43988.4
MET,30-09-2012,2.989,36605.2
MMM,30-09-2012,-5.2153,63891.7
MO,30-09-2012,-4.7619,67943.4
MON,30-09-2012,-5.0381,48509.1
MRK,30-09-2012,1.1864,137342.8
MS,30-09-2012,4.1278,33070
MSFT,30-09-2012,-4.0995,249489.9
NEE,30-09-2012,-0.3839,29732.6
NKE,30-09-2012,-3.7193,43077.3
ORCL,30-09-2012,-1.014,151607.5
OXY,30-09-2012,-8.2501,69704.1
PCLN,30-09-2012,-7.3174,30845.4
PEP,30-09-2012,-2.1619,110137.6
PFE,30-09-2012,0.0805,185616.7
PG,30-09-2012,0.6346,191250.1
PM,30-09-2012,-1.5344,151613.9
PYPL,30-09-2012,NA,NA
QCOM,30-09-2012,-6.179,106408.2
RTN,30-09-2012,-0.1595,18978.2
SBUX,30-09-2012,-9.4853,38539.6
SLB,30-09-2012,-3.8711,95983.9
SO,30-09-2012,1.6273,40319.4
SPG,30-09-2012,0.2635,46940.7
T,30-09-2012,-7.183,217491.3
TGT,30-09-2012,0.4412,41565.6
TWX,30-09-2012,-4.1138,43019.5
TXN,30-09-2012,2.6818,31350.9
UNH,30-09-2012,1.0648,57222.2
UNP,30-09-2012,3.6479,56217.2
UPS,30-09-2012,2.3474,68595.6
USB,30-09-2012,-3.1778,65008.8
UTX,30-09-2012,-0.166,71383.8
V,30-09-2012,3.3363,89920.9
VZ,30-09-2012,-0.9686,129828.9
WBA,30-09-2012,-3.3205,34321.3
WFC,30-09-2012,-2.4327,182393.9
WMT,30-09-2012,1.6531,248074.6
XOM,30-09-2012,-0.3062,422127.7
0848680D,30-09-2012,0.5435,16562.1
AA,30-09-2012,-2.8797,9447.3
AEP,30-09-2012,1.1379,21306.6
AVP,30-09-2012,-2.884,6891.5
BAX,30-09-2012,3.9157,32981.6
BHI,30-09-2012,-7.2076,19881.2
CPB,30-09-2012,2.1288,11003.1
DD,30-09-2012,-11.4382,46769.9
DELL,30-09-2012,-6.2405,17094.5
DOW,30-09-2012,1.1915,34691.2
DVN,30-09-2012,-3.7851,24472.3
EMC,30-09-2012,-10.4511,57232.1
ETR,30-09-2012,4.733,12288.2
FCX,30-09-2012,-1.0153,37571.2
HNZ,30-09-2012,2.7882,17917.1
HPQ,30-09-2012,-18.8159,33542.7
HSH,30-09-2012,-2.8753,3268.5
NOV,30-09-2012,-8.0015,34160.7
NSC,30-09-2012,-2.7974,20330.8
NYX,30-09-2012,0.4462,6063.9
RF,30-09-2012,-9.3815,10169
WMB,30-09-2012,0.0572,21907.6
WY,30-09-2012,5.9296,14057.2
XRX,30-09-2012,-12.2616,9594.9
AAPL,31-10-2012,-1.2196,560012.8
ABBV,31-10-2012,NA,NA
ABT,31-10-2012,-0.7634,102791.4
ACN,31-10-2012,0.7566,46629.3
AGN,31-10-2012,2.3967,10971.1
AIG,31-10-2012,-5.1532,51566.7
ALL,31-10-2012,1.7989,19261.5
AMGN,31-10-2012,3.1018,66424.3
AMZN,31-10-2012,8.2256,105490.9
AXP,31-10-2012,-0.1251,62633.9
BA,31-10-2012,6.1132,53117.2
BAC,31-10-2012,5.794,100444.1
BIIB,31-10-2012,7.8704,32700.6
BK,31-10-2012,-3.1161,28876.3
BLK,31-10-2012,4.6768,32785.1
BMY,31-10-2012,-1.8647,54885.4
BRK/B,31-10-2012,2.0035,213963.7
C,31-10-2012,-7.5178,109646.2
CAT,31-10-2012,0.507,55403.7
CELG,31-10-2012,7.1438,31026.1
CHTR,31-10-2012,-8.4744,7801.7
CL,31-10-2012,3.3727,49591.7
CMCSA,31-10-2012,-0.8794,99134.8
COF,31-10-2012,-4.1907,34976.8
COP,31-10-2012,-1.573,70223.8
COST,31-10-2012,5.8849,42563.5
CSCO,31-10-2012,11.109,90698.1
CVS,31-10-2012,0.2371,59031.7
CVX,31-10-2012,-3.2862,216307.7
DHR,31-10-2012,4.3302,35832.7
DIS,31-10-2012,1.0993,88134.8
DUK,31-10-2012,-1.6231,46254
DWDP,31-10-2012,3.0375,35137.5
EMR,31-10-2012,4.5958,35224.3
EXC,31-10-2012,-14.0584,30540.9
F,31-10-2012,2.5986,42564.1
FB,31-10-2012,32.6386,45733.3
FDX,31-10-2012,-2.5176,28893.1
FOX,31-10-2012,3.5304,56993.7
FOXA,31-10-2012,2.967,56993.7
GD,31-10-2012,-2.3208,24037
GE,31-10-2012,0.3324,222369.2
GILD,31-10-2012,11.6487,50822.5
GM,31-10-2012,1.4902,39933.5
GOOG,31-10-2012,NA,222480
GOOGL,31-10-2012,2.6565,222480
GS,31-10-2012,-3.3552,60561.7
HAL,31-10-2012,3.2828,29964.7
HD,31-10-2012,6.4909,92526.8
HON,31-10-2012,0.8411,47973.7
IBM,31-10-2012,-1.8582,219805.8
INTC,31-10-2012,-8.615,107630.9
JNJ,31-10-2012,-0.6757,195253.6
JPM,31-10-2012,-1.4395,158367.3
KHC,31-10-2012,NA,NA
KMI,31-10-2012,-2.5929,37647.2
KO,31-10-2012,2.6827,166758.3
LLY,31-10-2012,1.8913,56432.8
LMT,31-10-2012,0.8361,30310.4
LOW,31-10-2012,11.4577,36931.5
MA,31-10-2012,6.0204,57335.1
MCD,31-10-2012,1.1692,87531.8
MDLZ,31-10-2012,-2.4859,47116.9
MDT,31-10-2012,1.2747,42417.4
MET,31-10-2012,-4.3572,37699.3
MMM,31-10-2012,4.5123,60613.2
MO,31-10-2012,6.3208,64398.4
MON,31-10-2012,6.4134,46012.9
MRK,31-10-2012,-2.9147,138972.2
MS,31-10-2012,-2.9344,34334.3
MSFT,31-10-2012,-5.9531,240205.9
NEE,31-10-2012,-1.054,29649.8
NKE,31-10-2012,6.6754,41171.5
ORCL,31-10-2012,3.5232,149776.3
OXY,31-10-2012,-4.7492,63953.4
PCLN,31-10-2012,15.5846,28588.3
PEP,31-10-2012,1.4009,107104.1
PFE,31-10-2012,1.5188,185766.1
PG,31-10-2012,0.8521,189318.1
PM,31-10-2012,1.4905,149287.6
PYPL,31-10-2012,NA,NA
QCOM,31-10-2012,8.548,99833.3
RTN,31-10-2012,1.0078,18657.3
SBUX,31-10-2012,13.4782,34884
SLB,31-10-2012,3.4071,92305.9
SO,31-10-2012,-6.0339,40975.5
SPG,31-10-2012,0.6895,47658.7
T,31-10-2012,-1.3299,197405.1
TGT,31-10-2012,-0.4068,41748.9
TWX,31-10-2012,9.4127,41249.7
TXN,31-10-2012,4.9128,31483.4
UNH,31-10-2012,-2.875,57203.6
UNP,31-10-2012,0.3576,57873
UPS,31-10-2012,0.6178,70205.8
USB,31-10-2012,-2.8606,62434.8
UTX,31-10-2012,3.2294,71637.1
V,31-10-2012,8.1457,92920.9
VZ,31-10-2012,-1.1649,127402.6
WBA,31-10-2012,-2.9553,33259.1
WFC,31-10-2012,-1.3634,178206.6
WMT,31-10-2012,-3.9989,252175.6
XOM,31-10-2012,-2.6985,420835.2
0848680D,31-10-2012,3.2432,16652.1
AA,31-10-2012,-1.867,9145.9
AEP,31-10-2012,-2.9557,21564.5
AVP,31-10-2012,-9.5573,6692.7
BAX,31-10-2012,5.8119,34273.1
BHI,31-10-2012,3.174,18452
CPB,31-10-2012,4.1962,11145.3
DD,31-10-2012,-2.1287,41513.6
DELL,31-10-2012,4.329,16027.7
DOW,31-10-2012,3.0375,35137.5
DVN,31-10-2012,-11.2352,23545.9
EMC,31-10-2012,1.638,51444.5
ETR,31-10-2012,-11.3691,12869.8
FCX,31-10-2012,0.3344,36906.8
HNZ,31-10-2012,1.6519,18416.6
HPQ,31-10-2012,-6.2094,27231.3
HSH,31-10-2012,7.5541,3174.5
NOV,31-10-2012,-7.327,31427.3
NSC,31-10-2012,-1.5811,19389.3
NYX,31-10-2012,-5.6947,6091
RF,31-10-2012,2.3006,9212.8
WMB,31-10-2012,-6.1446,21950.2
WY,31-10-2012,0.1505,14971.2
XRX,31-10-2012,5.7453,8195.2
AAPL,30-11-2012,-9.0738,550568.2
ABBV,30-11-2012,NA,NA
ABT,30-11-2012,0.7692,102743.4
ACN,30-11-2012,-2.0907,47150.3
AGN,30-11-2012,-2.2838,11243.9
AIG,30-11-2012,6.55,48910
ALL,30-11-2012,-0.7658,19502.4
AMGN,30-11-2012,-2.9279,68141.1
AMZN,30-11-2012,-0.4682,114168.2
AXP,30-11-2012,2.8265,62555.6
BA,30-11-2012,1.454,56012.8
BAC,30-11-2012,17.8611,106271.9
BIIB,30-11-2012,-1.8244,35274.2
BK,30-11-2012,7.3517,27976.5
BLK,30-11-2012,4.9076,34522.7
BMY,30-11-2012,-0.1226,53862
BRK/B,30-11-2012,1.8392,218140.1
C,30-11-2012,14.4345,101377.2
CAT,30-11-2012,5.7357,55741.3
CELG,30-11-2012,-0.1527,33242.6
CHTR,30-11-2012,7.6076,7159.6
CL,30-11-2012,-3.6498,51264.3
CMCSA,30-11-2012,0.8903,98220.6
COF,30-11-2012,0.5729,33505
COP,30-11-2012,1.844,69119.2
COST,30-11-2012,1.7595,44937.5
CSCO,30-11-2012,3.91,100397.9
CVS,30-11-2012,3.9561,57983.7
CVX,30-11-2012,2.3181,206854.5
DHR,30-11-2012,3.6234,37384.4
DIS,30-11-2012,1.7945,88003.6
DUK,30-11-2012,-0.0313,44944.8
DWDP,30-11-2012,8.1411,36204.8
EMR,30-11-2012,5.435,36373.5
EXC,30-11-2012,-1.5884,25816.4
F,30-11-2012,13.1004,43655
FB,30-11-2012,-4.9297,60660
FDX,30-11-2012,2.4461,28120.5
FOX,30-11-2012,4.0444,58232.4
FOXA,30-11-2012,3.5308,58232.4
GD,30-11-2012,4.9526,23479.1
GE,30-11-2012,0.2341,221575.5
GILD,30-11-2012,-2.0667,56823.6
GM,30-11-2012,11.3988,40528.6
GOOG,30-11-2012,NA,229480.3
GOOGL,30-11-2012,1.2901,229480.3
GS,30-11-2012,8.2944,57082.5
HAL,30-11-2012,4.3012,30948.4
HD,30-11-2012,-4.9485,97291.3
HON,30-11-2012,3.4893,48044.2
IBM,30-11-2012,0.7787,214766.3
INTC,30-11-2012,5.3923,97355.4
JNJ,30-11-2012,0.5306,193240.1
JPM,30-11-2012,7.0329,156161.6
KHC,30-11-2012,NA,NA
KMI,30-11-2012,4.4957,36665.3
KO,30-11-2012,-4.404,170077.3
LLY,30-11-2012,0.571,56908.6
LMT,30-11-2012,-1.0825,30190.7
LOW,30-11-2012,-1.5794,40529.1
MA,30-11-2012,0.532,60723.8
MCD,30-11-2012,1.3442,87386.1
MDLZ,30-11-2012,-1.1832,46008.8
MDT,30-11-2012,-1.9882,42958
MET,30-11-2012,-0.7532,36211.7
MMM,30-11-2012,2.0891,62931.1
MO,30-11-2012,-5.7251,68468.8
MON,30-11-2012,3.341,48963.8
MRK,30-11-2012,-6.6805,134675.2
MS,30-11-2012,13.3373,33306.8
MSFT,30-11-2012,0.3558,224004.2
NEE,30-11-2012,0.6986,29078.5
NKE,30-11-2012,6.3197,43919.9
ORCL,30-11-2012,4.1423,155053.1
OXY,30-11-2012,2.5996,60933.9
PCLN,30-11-2012,-6.4537,33070.3
PEP,30-11-2012,-1.7837,108604.6
PFE,30-11-2012,0.2371,184211.6
PG,30-11-2012,-2.7782,190931.3
PM,30-11-2012,-5.998,151512.7
PYPL,30-11-2012,NA,NA
QCOM,30-11-2012,-2.385,108410.3
RTN,30-11-2012,1.6411,18845.3
SBUX,30-11-2012,3.3931,38866.2
SLB,30-11-2012,-3.2412,95080.6
SO,30-11-2012,-1.6992,38067.3
SPG,30-11-2012,3.9177,47061.3
T,30-11-2012,-1.2306,193858.4
TGT,30-11-2012,-6.2728,41084.6
TWX,30-11-2012,1.1205,44786.4
TXN,30-11-2012,4.8185,33030.1
UNH,30-11-2012,0.1176,55559
UNP,30-11-2012,2.3945,57755.4
UPS,30-11-2012,0.848,69747.7
USB,30-11-2012,-0.389,60660.8
UTX,30-11-2012,2.3717,73424.4
V,30-11-2012,1.2491,101465
VZ,30-11-2012,-1.9266,125918.5
WBA,30-11-2012,9.1418,32012.9
WFC,30-11-2012,3.5444,173773.7
WMT,30-11-2012,-4.7368,242091.2
XOM,30-11-2012,-1.8039,401860.5
0848680D,30-11-2012,-1.0471,17216.4
AA,30-11-2012,3.2105,8975.2
AEP,30-11-2012,0.0703,20695.9
AVP,30-11-2012,2.9391,6028.7
BAX,30-11-2012,1.2906,36407.3
BHI,30-11-2012,-5.3356,18970.8
CPB,30-11-2012,-3.5261,11613
DD,30-11-2012,4.2617,40226.8
DELL,30-11-2012,6.0307,16721.6
DOW,30-11-2012,8.1411,36204.8
DVN,30-11-2012,1.0968,20900.5
EMC,30-11-2012,1.9339,52287.2
ETR,30-11-2012,0.3305,11293.2
FCX,30-11-2012,-12.3302,37032.9
HNZ,30-11-2012,-0.4619,18745.7
HPQ,30-11-2012,10.7224,25540.4
HSH,30-11-2012,1.0413,3404.7
NOV,30-11-2012,0.2628,29157.6
NSC,30-11-2012,2.418,19082.7
NYX,30-11-2012,36.8037,5674.1
RF,30-11-2012,7.0542,9424.7
WMB,30-11-2012,0.6992,20601.4
WY,30-11-2012,0.9434,14924.6
XRX,30-11-2012,0.7737,8666
AAPL,31-12-2012,-14.4094,500610.8
ABBV,31-12-2012,8.6755,53995.6
ABT,31-12-2012,8.5582,103533.7
ACN,31-12-2012,8.1053,46306.2
AGN,31-12-2012,0.4535,10987.1
AIG,31-12-2012,7.1671,52113.5
ALL,31-12-2012,9.2855,19353
AMGN,31-12-2012,-0.8585,66146
AMZN,31-12-2012,5.8317,113633.7
AXP,31-12-2012,2.6622,64323.7
BA,31-12-2012,-1.9772,56827.2
BAC,31-12-2012,-2.4978,125133.5
BIIB,31-12-2012,6.6339,34630.7
BK,31-12-2012,6.1896,30033.2
BLK,31-12-2012,14.3051,36217
BMY,31-12-2012,12.0795,53795.9
BRK/B,31-12-2012,8.0602,221892.8
C,31-12-2012,6.5976,116010.5
CAT,31-12-2012,9.7999,58598
CELG,31-12-2012,26.1119,33191.8
CHTR,31-12-2012,2.2692,7704.3
CL,31-12-2012,3.2942,49393.2
CMCSA,31-12-2012,1.9272,98506.9
COF,31-12-2012,-2.7792,33697
COP,31-12-2012,0.0172,70393.8
COST,31-12-2012,3.6564,43010.4
CSCO,31-12-2012,4.6853,104323.4
CVS,31-12-2012,6.3517,60277.6
CVX,31-12-2012,6.4823,211649.6
DHR,31-12-2012,7.2093,38721.3
DIS,31-12-2012,8.2145,88234
DUK,31-12-2012,7.7429,44930.7
DWDP,31-12-2012,-0.4002,38770.4
EMR,31-12-2012,8.1005,38350.4
EXC,31-12-2012,5.7162,25406.4
F,31-12-2012,0.7257,49374
FB,31-12-2012,16.3838,57669.6
FDX,31-12-2012,10.6084,28842.4
FOX,31-12-2012,7.622,60391.9
FOXA,31-12-2012,8.7417,60391.9
GD,31-12-2012,-4.2876,24457.1
GE,31-12-2012,6.1458,220107.4
GILD,31-12-2012,7.42,55649.3
GM,31-12-2012,-2.5668,45148.4
GOOG,31-12-2012,NA,232441
GOOGL,31-12-2012,6.8294,232441
GS,31-12-2012,15.9141,61817.2
HAL,31-12-2012,17.2672,32191.9
HD,31-12-2012,8.1973,92476.8
HON,31-12-2012,7.5154,49720.6
IBM,31-12-2012,6.0141,216438.6
INTC,31-12-2012,2.0369,102605.1
JNJ,31-12-2012,5.4494,194265.4
JPM,31-12-2012,7.7257,167144.3
KHC,31-12-2012,NA,NA
KMI,31-12-2012,7.0806,36627
KO,31-12-2012,2.731,162587.1
LLY,31-12-2012,8.8605,57233.5
LMT,31-12-2012,-5.8728,29863.9
LOW,31-12-2012,7.982,39948.5
MA,31-12-2012,5.5812,61046.9
MCD,31-12-2012,8.0263,88560.8
MDLZ,31-12-2012,9.1808,45232.6
MDT,31-12-2012,13.6031,41485.9
MET,31-12-2012,13.3576,35939
MMM,31-12-2012,8.2929,64245.8
MO,31-12-2012,7.1247,63669.3
MON,31-12-2012,7.4963,50599.7
MRK,31-12-2012,5.6424,124460.5
MS,31-12-2012,19.5084,37749
MSFT,31-12-2012,2.7717,224801.1
NEE,31-12-2012,4.1335,29281.6
NKE,31-12-2012,4.7481,46497
ORCL,31-12-2012,6.5726,157746.8
OXY,31-12-2012,15.2199,62068.2
PCLN,31-12-2012,10.4902,30936.1
PEP,31-12-2012,6.4592,105851.2
PFE,31-12-2012,9.7239,184648.3
PG,31-12-2012,11.6058,185626.9
PM,31-12-2012,5.4041,139725
PYPL,31-12-2012,NA,NA
QCOM,31-12-2012,6.7255,105410.6
RTN,31-12-2012,-8.4781,18987.1
SBUX,31-12-2012,4.6429,39879.3
SLB,31-12-2012,12.6285,91998.8
SO,31-12-2012,4.4616,37420.5
SPG,31-12-2012,1.322,48905
T,31-12-2012,4.5558,191472.8
TGT,31-12-2012,2.0957,38507.5
TWX,31-12-2012,5.6241,45288.2
TXN,31-12-2012,7.778,34621.6
UNH,31-12-2012,1.7883,55405.8
UNP,31-12-2012,4.5657,59138.3
UPS,31-12-2012,7.541,70339.2
USB,31-12-2012,3.6318,60059
UTX,31-12-2012,6.7797,75165.8
V,31-12-2012,4.176,102732.3
VZ,31-12-2012,1.99,123492.6
WBA,31-12-2012,7.9708,34978.3
WFC,31-12-2012,2.6302,179932.9
WMT,31-12-2012,2.5209,228245.6
XOM,31-12-2012,3.9515,394611.1
0848680D,31-12-2012,-0.7055,17036.2
AA,31-12-2012,1.8433,9296.4
AEP,31-12-2012,6.1153,20710.4
AVP,31-12-2012,18.2451,6205.8
BAX,31-12-2012,1.7702,36621.5
BHI,31-12-2012,9.8471,17958.6
CPB,31-12-2012,5.2164,10970
DD,31-12-2012,5.4948,41941.1
DELL,31-12-2012,30.572,17615.9
DOW,31-12-2012,-0.4002,38770.4
DVN,31-12-2012,9.8962,21076.2
EMC,31-12-2012,-2.7273,53298.4
ETR,31-12-2012,1.3333,11330.5
FCX,31-12-2012,3.9904,32466.7
HNZ,31-12-2012,5.1144,18495.6
HPQ,31-12-2012,15.8597,27761.1
HSH,31-12-2012,10.0924,3440.2
NOV,31-12-2012,8.4711,29179
NSC,31-12-2012,12.1764,19544.1
NYX,31-12-2012,9.6068,7664.2
RF,31-12-2012,9.1164,10074.7
WMB,31-12-2012,7.0556,22068.9
WY,31-12-2012,8.2674,15065.4
XRX,31-12-2012,17.4487,8678.8
AAPL,31-01-2013,-2.5449,427722.7
ABBV,31-01-2013,0.6269,57994.7
ABT,31-01-2013,-0.2656,53553
ACN,31-01-2013,3.4358,50060.8
AGN,31-01-2013,-1.4238,11036.9
AIG,31-01-2013,0.4758,55848.6
ALL,31-01-2013,5.4044,21150
AMGN,31-01-2013,7.719,64607.8
AMZN,31-01-2013,-0.4633,120683.3
AXP,31-01-2013,5.6793,64985.1
BA,31-01-2013,4.777,55818.4
BAC,31-01-2013,-0.7073,122009.9
BIIB,31-01-2013,6.5736,36928
BK,31-01-2013,-0.0736,31600.4
BLK,31-01-2013,1.4686,41224.2
BMY,31-01-2013,2.2966,59655.9
BRK/B,31-01-2013,5.3956,240705.8
C,31-01-2013,-0.4507,127698.4
CAT,31-01-2013,-6.1185,64340.5
CELG,31-01-2013,4.3553,41858.8
CHTR,31-01-2013,10.799,7879.1
CL,31-01-2013,6.5754,50730.4
CMCSA,31-01-2013,4.4905,100468.2
COF,31-01-2013,-9.3135,32789.5
COP,31-01-2013,1.0523,70405.9
COST,31-01-2013,-0.7584,44583
CSCO,31-01-2013,1.3855,109211.2
CVS,31-01-2013,-0.1563,63830.7
CVX,31-01-2013,2.5294,225369.4
DHR,31-01-2013,2.7866,41512.8
DIS,31-01-2013,1.3177,95481.9
DUK,31-01-2013,1.8618,48409.7
DWDP,31-01-2013,-1.4907,38615.3
EMR,31-01-2013,-0.2618,41457
EXC,31-01-2013,0.2538,26858.7
F,31-01-2013,-2.6255,49374
FB,31-01-2013,-12.0429,67118.1
FDX,31-01-2013,3.9231,31902.1
FOX,31-01-2013,3.6473,65436.6
FOXA,31-01-2013,3.8392,65436.6
GD,31-01-2013,2.5189,23448.6
GE,31-01-2013,5.0703,233634.8
GILD,31-01-2013,8.289,59778.4
GM,31-01-2013,-3.3464,38371.5
GOOG,31-01-2013,NA,250237.2
GOOGL,31-01-2013,6.0223,250237.2
GS,31-01-2013,1.6272,71654.8
HAL,31-01-2013,2.0403,37750.5
HD,31-01-2013,2.361,100057.4
HON,31-01-2013,3.3291,53457.3
IBM,31-01-2013,-0.6849,229455.4
INTC,31-01-2013,0.2939,104695
JNJ,31-01-2013,3.7864,204851.7
JPM,31-01-2013,3.9745,178978.2
KHC,31-01-2013,NA,NA
KMI,31-01-2013,-1.0411,38835.2
KO,31-01-2013,3.9742,167027.4
LLY,31-01-2013,2.7402,62304.7
LMT,31-01-2013,2.6197,28110
LOW,31-01-2013,-0.1047,42951.4
MA,31-01-2013,-0.1119,64416.9
MCD,31-01-2013,1.4496,95668.9
MDLZ,31-01-2013,-0.5398,49385.3
MDT,31-01-2013,-3.5193,47129.3
MET,31-01-2013,-4.6168,40739.6
MMM,31-01-2013,4.0697,69087.1
MO,31-01-2013,-0.386,68205.6
MON,31-01-2013,-0.3157,54304.7
MRK,31-01-2013,-1.2023,131483.1
MS,31-01-2013,-1.103,45113.2
MSFT,31-01-2013,2.1056,229927.9
NEE,31-01-2013,0.6653,30492
NKE,31-01-2013,1.1471,48704.7
ORCL,31-01-2013,-3.5765,168114.9
OXY,31-01-2013,-6.7294,71514.9
PCLN,31-01-2013,0.5316,34181.3
PEP,31-01-2013,4.7489,112688.3
PFE,31-01-2013,0.3299,200851
PG,31-01-2013,1.3571,205310.9
PM,31-01-2013,4.0721,147275.9
PYPL,31-01-2013,NA,NA
QCOM,31-01-2013,-0.5756,113430.9
RTN,31-01-2013,3.5877,17377.4
SBUX,31-01-2013,-1.8978,42050.7
SLB,31-01-2013,0.1332,103670.4
SO,31-01-2013,1.7635,38661.7
SPG,31-01-2013,-0.1242,49551.6
T,31-01-2013,3.2193,197607.2
TGT,31-01-2013,4.8292,39314.5
TWX,31-01-2013,5.8242,47835.2
TXN,31-01-2013,4.075,37076.2
UNH,31-01-2013,-3.1878,56396.6
UNP,31-01-2013,4.8352,61838.4
UPS,31-01-2013,5.0199,75643.5
USB,31-01-2013,2.6586,61764.6
UTX,31-01-2013,4.0211,80261.8
V,31-01-2013,0.6765,107022.4
VZ,31-01-2013,6.6957,124681
WBA,31-01-2013,3.1317,37766.4
WFC,31-01-2013,0.7178,183425.2
WMT,31-01-2013,1.1866,233999.4
XOM,31-01-2013,0.1761,410204.1
0848680D,31-01-2013,3.0195,16916
AA,31-01-2013,-3.2972,9434.1
AEP,31-01-2013,4.4012,21976.9
AVP,31-01-2013,15.4816,7338.1
BAX,31-01-2013,-0.3538,37269.8
BHI,31-01-2013,0.2236,19661
CPB,31-01-2013,12.122,11542.3
DD,31-01-2013,1.8607,44660.8
DELL,31-01-2013,5.3625,23001.5
DOW,31-01-2013,-1.4907,38615.3
DVN,31-01-2013,-5.1233,23162
EMC,31-01-2013,-6.5014,51844.8
ETR,31-01-2013,-2.371,11481.6
FCX,31-01-2013,-9.4468,33463.5
HNZ,31-01-2013,19.4623,19441.5
HPQ,31-01-2013,21.9867,32163.9
HSH,31-01-2013,4.9838,3808.6
NOV,31-01-2013,-8.1063,31650.8
NSC,31-01-2013,6.0694,21627.5
NYX,31-01-2013,7.8392,8400.5
RF,31-01-2013,-1.671,10993.2
WMB,31-01-2013,-0.97,23626
WY,31-01-2013,-1.7966,16310.9
XRX,31-01-2013,1.2484,9802.4
AAPL,28-02-2013,0.2855,414500.2
ABBV,28-02-2013,10.455,57989.4
ABT,28-02-2013,4.528,53073.2
ACN,28-02-2013,2.1651,51780.8
AGN,28-02-2013,8.1611,10886.2
AIG,28-02-2013,2.131,56115
ALL,28-02-2013,6.6276,21972.1
AMGN,28-02-2013,11.9716,69211.8
AMZN,28-02-2013,0.84,120124.2
AXP,28-02-2013,8.5438,68654.1
BA,28-02-2013,11.6385,58149.1
BAC,28-02-2013,8.4595,121039.9
BIIB,28-02-2013,15.7978,39355.5
BK,28-02-2013,3.1319,31535.4
BLK,28-02-2013,7.8815,41829.6
BMY,28-02-2013,11.4147,60533
BRK/B,28-02-2013,1.9969,252640
C,28-02-2013,5.4086,127122.9
CAT,28-02-2013,-5.8461,60506.8
CELG,28-02-2013,12.2398,43243.7
CHTR,28-02-2013,20.5927,8740.8
CL,28-02-2013,3.146,54066.1
CMCSA,28-02-2013,5.5039,105044.9
COF,28-02-2013,7.6818,29712.1
COP,28-02-2013,3.7101,70756.5
COST,28-02-2013,4.7586,44125.6
CSCO,28-02-2013,0.1918,111198.3
CVS,28-02-2013,7.5704,62938.7
CVX,28-02-2013,1.4255,227587
DHR,28-02-2013,0.9336,42519.2
DIS,28-02-2013,4.0484,98558.8
DUK,28-02-2013,4.8231,48752
DWDP,28-02-2013,1.3821,38202.4
EMR,28-02-2013,-1.4638,40941.5
EXC,28-02-2013,11.2617,26497
F,28-02-2013,4.2823,49459.5
FB,28-02-2013,-6.1284,64913.2
FDX,28-02-2013,-6.7357,33153.7
FOX,28-02-2013,5.3779,68562.5
FOXA,28-02-2013,6.2125,68562.5
GD,28-02-2013,3.7369,24039.2
GE,28-02-2013,-0.4307,241447.9
GILD,28-02-2013,14.5599,65036.6
GM,28-02-2013,2.4678,37098.9
GOOG,28-02-2013,NA,265307.3
GOOGL,28-02-2013,-0.8752,265307.3
GS,28-02-2013,-1.7428,72575.6
HAL,28-02-2013,-2.3454,38520.7
HD,28-02-2013,2.4302,102419.8
HON,28-02-2013,7.4893,54943.5
IBM,28-02-2013,6.2092,223827
INTC,28-02-2013,4.5738,103272.5
JNJ,28-02-2013,7.1213,212751.7
JPM,28-02-2013,-2.9845,186091.7
KHC,28-02-2013,NA,NA
KMI,28-02-2013,4.3431,38430.9
KO,28-02-2013,5.2,172564.1
LLY,28-02-2013,3.8968,62006.9
LMT,28-02-2013,9.6818,28387.3
LOW,28-02-2013,-0.6029,42346.5
MA,28-02-2013,4.5016,63573.1
MCD,28-02-2013,3.952,96167.7
MDLZ,28-02-2013,11.2378,49151.9
MDT,28-02-2013,4.4484,45470.6
MET,28-02-2013,7.2799,38756.8
